"node_id","layer_id","module","plasmid_length","degree","final","presence","strength","edge_type","flow"
3639,11,233,2104,1,"0",0,0.548220128266033,"All",0.000134514
3640,11,5,2103,12,"0",0,8.576225443508,"All",0.00210431
3640,11,5,2103,12,"rep",1,8.576225443508,"All",0.00210431
3641,11,48,2095,4,"hypo",1,3.11384861843873,"All",0.000764032
3642,11,46,2090,5,"soren",1,3.6993107657569,"All",0.000907684
3642,11,46,2090,5,"rep",1,3.6993107657569,"All",0.000907684
3642,11,46,2090,5,"0",0,3.6993107657569,"All",0.000907684
3644,11,304,2072,1,"0",0,0.889478764478765,"All",0.000218248
3644,11,304,2072,1,"rep",1,0.889478764478765,"All",0.000218248
3645,11,192,2048,2,"0",0,1.53369092773438,"All",0.000376315
3647,11,142,2038,2,"0",0,1.95338644259078,"All",0.000479294
3647,11,142,2038,2,"rep",1,1.95338644259078,"All",0.000479294
3651,11,302,2007,1,"0",0,0.90156596308566,"All",0.000221213
3651,11,302,2007,1,"soren",1,0.90156596308566,"All",0.000221213
3652,11,109,2002,3,"0",0,2.14786077422577,"All",0.000527012
3652,11,109,2002,3,"soren",1,2.14786077422577,"All",0.000527012
3952,4,2,6709,56,"beta-lactamase ",1,43.6942794029766,"All",0.00268027
3952,12,2,6709,56,"beta-lactamase ",1,43.6942794029766,"All",0.00268027
3952,16,2,6709,56,"beta-lactamase ",1,43.6942794029766,"All",0.00268027
3952,18,2,6709,56,"beta-lactamase ",1,43.6942794029766,"All",0.00268027
3952,4,2,6709,56,"0",0,43.6942794029766,"All",0.00268027
3952,12,2,6709,56,"0",0,43.6942794029766,"All",0.00268027
3952,16,2,6709,56,"0",0,43.6942794029766,"All",0.00268027
3952,18,2,6709,56,"0",0,43.6942794029766,"All",0.00268027
3952,4,2,6709,56,"lac repressor",1,43.6942794029766,"All",0.00268027
3952,12,2,6709,56,"lac repressor",1,43.6942794029766,"All",0.00268027
3952,16,2,6709,56,"lac repressor",1,43.6942794029766,"All",0.00268027
3952,18,2,6709,56,"lac repressor",1,43.6942794029766,"All",0.00268027
3952,4,2,6709,56,"DNA Polymerase",1,43.6942794029766,"All",0.00268027
3952,12,2,6709,56,"DNA Polymerase",1,43.6942794029766,"All",0.00268027
3952,16,2,6709,56,"DNA Polymerase",1,43.6942794029766,"All",0.00268027
3952,18,2,6709,56,"DNA Polymerase",1,43.6942794029766,"All",0.00268027
3957,12,406,4377,1,"0",0,0.472242312085904,"All",0.000115872
3957,12,406,4377,1,"rep",1,0.472242312085904,"All",0.000115872
3957,12,406,4377,1,"soren",1,0.472242312085904,"All",0.000115872
3957,12,406,4377,1,"hypo",1,0.472242312085904,"All",0.000115872
3959,12,85,4100,4,"0",0,1.98170782439024,"All",0.000486243
3959,12,85,4100,4,"rep",1,1.98170782439024,"All",0.000486243
3959,12,85,4100,4,"hypo",1,1.98170782439024,"All",0.000486243
3959,12,85,4100,4,"mob",1,1.98170782439024,"All",0.000486243
3963,12,21,3817,7,"0",0,5.15857813428843,"All",0.00126574
3963,12,21,3817,7,"rep",1,5.15857813428843,"All",0.00126574
3963,12,21,3817,7,"mob",1,5.15857813428843,"All",0.00126574
3965,12,224,3766,3,"PRE",1,0.6117917047265,"All",0.000150113
3965,12,224,3766,3,"soren",1,0.6117917047265,"All",0.000150113
3965,12,224,3766,3,"antitoxin",1,0.6117917047265,"All",0.000150113
3965,12,224,3766,3,"0",0,0.6117917047265,"All",0.000150113
3966,12,220,3753,2,"PRE",1,1.0167843272049,"All",0.000249484
3966,12,220,3753,2,"0",0,1.0167843272049,"All",0.000249484
3966,12,220,3753,2,"soren",1,1.0167843272049,"All",0.000249484
3966,12,220,3753,2,"rep",1,1.0167843272049,"All",0.000249484
3971,12,351,3664,1,"0",0,0.738263859170306,"All",0.000181145
3971,12,351,3664,1,"soren",1,0.738263859170306,"All",0.000181145
3971,12,351,3664,1,"hypo",1,0.738263859170306,"All",0.000181145
3971,12,351,3664,1,"PRE",1,0.738263859170306,"All",0.000181145
3972,12,220,3658,2,"0",0,0.936050913935518,"All",0.000229675
3972,12,220,3658,2,"PRE",1,0.936050913935518,"All",0.000229675
3972,12,220,3658,2,"rep",1,0.936050913935518,"All",0.000229675
3973,12,173,3645,2,"soren",1,1.35528120713306,"All",0.00033254
3973,12,173,3645,2,"0",0,1.35528120713306,"All",0.00033254
3973,12,173,3645,2,"PRE",1,1.35528120713306,"All",0.00033254
3976,12,170,3595,2,"hypo",1,0.489846942976356,"All",0.000120192
3976,12,170,3595,2,"0",0,0.489846942976356,"All",0.000120192
3976,12,170,3595,2,"PRE",1,0.489846942976356,"All",0.000120192
3976,12,170,3595,2,"soren",1,0.489846942976356,"All",0.000120192
3977,12,17,3573,10,"mob",1,8.77569562717429,"All",0.00107663
3977,16,17,3573,10,"mob",1,8.77569562717429,"All",0.00107663
3977,12,17,3573,10,"rep",1,8.77569562717429,"All",0.00107663
3977,16,17,3573,10,"rep",1,8.77569562717429,"All",0.00107663
3984,12,154,3463,2,"ribosomal protein S6 modification protein",1,1.43863631533353,"All",0.000352992
3984,12,154,3463,2,"rep",1,1.43863631533353,"All",0.000352992
3984,12,154,3463,2,"0",0,1.43863631533353,"All",0.000352992
3984,12,154,3463,2,"hypo",1,1.43863631533353,"All",0.000352992
3989,12,101,3410,4,"hypo",1,2.05400311923697,"All",0.000503982
3989,12,101,3410,4,"0",0,2.05400311923697,"All",0.000503982
3989,12,101,3410,4,"PRE",1,2.05400311923697,"All",0.000503982
3990,12,38,3385,5,"rep",1,3.99970457902511,"All",0.000981391
3990,12,38,3385,5,"mob",1,3.99970457902511,"All",0.000981391
3990,12,38,3385,5,"0",0,3.99970457902511,"All",0.000981391
3991,12,255,3355,1,"0",0,0.994075829383886,"All",0.000243912
3991,12,255,3355,1,"soren",1,0.994075829383886,"All",0.000243912
3991,12,255,3355,1,"rep",1,0.994075829383886,"All",0.000243912
3994,12,88,3308,3,"soren",1,2.65209426237775,"All",0.000650733
3994,12,88,3308,3,"0",0,2.65209426237775,"All",0.000650733
3994,12,88,3308,3,"PRE",1,2.65209426237775,"All",0.000650733
3996,12,199,3279,2,"0",0,1.35193546203111,"All",0.000331719
3996,12,199,3279,2,"hypo",1,1.35193546203111,"All",0.000331719
3996,12,199,3279,2,"soren",1,1.35193546203111,"All",0.000331719
4000,12,286,3255,1,"mob",1,0.939784946236559,"All",0.000230591
4000,12,286,3255,1,"0",0,0.939784946236559,"All",0.000230591
4000,12,286,3255,1,"soren",1,0.939784946236559,"All",0.000230591
4001,12,270,3212,1,"soren",1,0.97727,"All",0.000239789
4001,12,270,3212,1,"PRE",1,0.97727,"All",0.000239789
4002,12,298,3207,1,"rep",1,0.910875698158051,"All",0.000223498
4002,12,298,3207,1,"soren",1,0.910875698158051,"All",0.000223498
4005,12,57,3166,6,"soren",1,3.28614345632795,"All",0.000806307
4005,12,57,3166,6,"0",0,3.28614345632795,"All",0.000806307
4005,12,57,3166,6,"hypo",1,3.28614345632795,"All",0.000806307
4007,12,10,3163,9,"mob",1,6.32913242491306,"All",0.00155295
4007,12,10,3163,9,"DNA primase",1,6.32913242491306,"All",0.00155295
4007,12,10,3163,9,"soren",1,6.32913242491306,"All",0.00155295
4008,12,404,3143,1,"soren",1,0.529430480432708,"All",0.000129904
4008,12,404,3143,1,"0",0,0.529430480432708,"All",0.000129904
4009,12,277,3133,2,"0",0,0.960422339610597,"All",0.000235655
4009,12,277,3133,2,"hypo",1,0.960422339610597,"All",0.000235655
4010,12,221,3115,1,"rep",1,0.782005224968314,"All",0.000191877
4010,12,221,3115,1,"hypo",1,0.782005224968314,"All",0.000191877
4010,12,221,3115,1,"0",0,0.782005224968314,"All",0.000191877
4011,12,131,3096,3,"soren",1,2.01985480691743,"All",0.000495603
4011,12,131,3096,3,"hypo",1,2.01985480691743,"All",0.000495603
4012,12,128,3088,3,"rep",1,2.17238605130272,"All",0.000533029
4012,12,128,3088,3,"0",0,2.17238605130272,"All",0.000533029
4012,12,128,3088,3,"recombinase",1,2.17238605130272,"All",0.000533029
4014,12,175,3066,2,"0",0,1.66274628180039,"All",0.000407981
4014,12,175,3066,2,"rep",1,1.66274628180039,"All",0.000407981
4014,12,175,3066,2,"soren",1,1.66274628180039,"All",0.000407981
4015,12,382,3054,1,"soren",1,0.596921034708579,"All",0.000146464
4015,12,382,3054,1,"0",0,0.596921034708579,"All",0.000146464
4015,12,382,3054,1,"recombinase",1,0.596921034708579,"All",0.000146464
4016,12,201,3031,2,"soren",1,1.23570220715644,"All",0.000303199
4016,12,201,3031,2,"rep",1,1.23570220715644,"All",0.000303199
4017,12,287,3001,1,"integrase",1,0.9375,"All",0.00023003
4017,12,287,3001,1,"hypo",1,0.9375,"All",0.00023003
4017,12,287,3001,1,"soren",1,0.9375,"All",0.00023003
4019,12,179,2989,2,"0",0,1.57410319839411,"All",0.000386231
4019,12,179,2989,2,"soren",1,1.57410319839411,"All",0.000386231
4020,12,70,2985,4,"rep",1,3.05795644891122,"All",0.000750318
4020,12,70,2985,4,"integrase",1,3.05795644891122,"All",0.000750318
4020,12,70,2985,4,"0",0,3.05795644891122,"All",0.000750318
4021,12,108,2984,3,"soren",1,2.05863915549598,"All",0.00050512
4021,12,108,2984,3,"0",0,2.05863915549598,"All",0.00050512
4023,12,297,2911,1,"soren",1,0.911027138440399,"All",0.000223535
4023,12,297,2911,1,"0",0,0.911027138440399,"All",0.000223535
4023,12,297,2911,1,"rep",1,0.911027138440399,"All",0.000223535
4024,12,71,2900,4,"0",0,3.12103477241379,"All",0.000765795
4024,12,71,2900,4,"rep",1,3.12103477241379,"All",0.000765795
4024,12,71,2900,4,"PRE",1,3.12103477241379,"All",0.000765795
4026,12,346,2873,1,"0",0,0.765750087017055,"All",0.000187889
4026,12,346,2873,1,"soren",1,0.765750087017055,"All",0.000187889
4026,12,346,2873,1,"hypo",1,0.765750087017055,"All",0.000187889
4028,12,217,2857,1,"mob",1,0.908298900945047,"All",0.000222865
4028,12,217,2857,1,"rep",1,0.908298900945047,"All",0.000222865
4028,12,217,2857,1,"0",0,0.908298900945047,"All",0.000222865
4029,12,78,2850,7,"PRE",1,2.8308714245614,"All",0.000694599
4029,12,78,2850,7,"soren",1,2.8308714245614,"All",0.000694599
4029,12,78,2850,7,"0",0,2.8308714245614,"All",0.000694599
4032,12,180,2837,2,"0",0,1.6235454705675,"All",0.000398363
4033,12,75,2835,4,"PRE",1,2.81453221212354,"All",0.00069059
4033,12,75,2835,4,"0",0,2.81453221212354,"All",0.00069059
4033,12,75,2835,4,"soren",1,2.81453221212354,"All",0.00069059
4035,12,285,2829,1,"soren",1,0.939908094733121,"All",0.000230621
4036,12,121,2808,2,"0",0,1.56635947346942,"All",0.000384331
4037,12,24,2797,6,"mob",1,5.02144890954594,"All",0.00123209
4037,12,24,2797,6,"0",0,5.02144890954594,"All",0.00123209
4037,12,24,2797,6,"rep",1,5.02144890954594,"All",0.00123209
4040,12,61,2771,4,"PRE",1,2.91808011548178,"All",0.000715997
4040,12,61,2771,4,"0",0,2.91808011548178,"All",0.000715997
4040,12,61,2771,4,"soren",1,2.91808011548178,"All",0.000715997
4042,12,64,2746,4,"rep",1,3.0688229024035,"All",0.000752984
4042,12,64,2746,4,"hypo",1,3.0688229024035,"All",0.000752984
4042,12,64,2746,4,"soren",1,3.0688229024035,"All",0.000752984
4043,12,136,2745,2,"0",0,1.96649019672131,"All",0.000482509
4043,12,136,2745,2,"mob",1,1.96649019672131,"All",0.000482509
4045,12,152,2730,2,"rep",1,1.74167023195577,"All",0.000427346
4045,12,152,2730,2,"0",0,1.74167023195577,"All",0.000427346
4045,12,152,2730,2,"soren",1,1.74167023195577,"All",0.000427346
4045,12,152,2730,2,"hypo",1,1.74167023195577,"All",0.000427346
4047,12,325,2710,1,"rep",1,0.820664206642066,"All",0.000201363
4047,12,325,2710,1,"mob",1,0.820664206642066,"All",0.000201363
4047,12,325,2710,1,"hypo",1,0.820664206642066,"All",0.000201363
4048,12,122,2705,3,"0",0,1.9829962883549,"All",0.000486559
4048,12,122,2705,3,"PRE",1,1.9829962883549,"All",0.000486559
4048,12,122,2705,3,"rep",1,1.9829962883549,"All",0.000486559
4052,12,257,2648,1,"soren",1,0.990941106495468,"All",0.000243143
4054,12,110,2633,3,"hypo",1,2.25218024306874,"All",0.000552608
4054,12,110,2633,3,"soren",1,2.25218024306874,"All",0.000552608
4054,12,110,2633,3,"0",0,2.25218024306874,"All",0.000552608
4055,12,65,2621,4,"0",0,3.09336494718226,"All",0.000759006
4055,12,65,2621,4,"soren",1,3.09336494718226,"All",0.000759006
4056,12,223,2620,1,"soren",1,0.937404580152672,"All",0.000230007
4057,12,409,2618,1,"mob",1,0.350648342245989,"All",8.60371e-05
4057,12,409,2618,1,"rep",1,0.350648342245989,"All",8.60371e-05
4057,12,409,2618,1,"0",0,0.350648342245989,"All",8.60371e-05
4058,12,60,2608,4,"0",0,3.16526073619632,"All",0.000776647
4058,12,60,2608,4,"soren",1,3.16526073619632,"All",0.000776647
4058,12,60,2608,4,"hypo",1,3.16526073619632,"All",0.000776647
4059,12,224,2606,2,"PRE",1,0.425394436599482,"All",0.000104377
4059,12,224,2606,2,"rep",1,0.425394436599482,"All",0.000104377
4060,12,41,2594,5,"mob",1,4.05242520431766,"All",0.000994327
4060,12,41,2594,5,"soren",1,4.05242520431766,"All",0.000994327
4060,12,41,2594,5,"hypo",1,4.05242520431766,"All",0.000994327
4060,12,41,2594,5,"0",0,4.05242520431766,"All",0.000994327
4062,12,299,2573,1,"0",0,0.909832879906724,"All",0.000223242
4062,12,299,2573,1,"PRE",1,0.909832879906724,"All",0.000223242
4062,12,299,2573,1,"soren",1,0.909832879906724,"All",0.000223242
4064,12,120,2568,3,"rep",1,2.01563277336854,"All",0.000494567
4064,12,120,2568,3,"soren",1,2.01563277336854,"All",0.000494567
4064,12,120,2568,3,"0",0,2.01563277336854,"All",0.000494567
4065,12,39,2542,5,"0",0,4.49569090221286,"All",0.00110309
4065,12,39,2542,5,"rep",1,4.49569090221286,"All",0.00110309
4066,12,342,2534,1,"rep",1,0.770834681818182,"All",0.000189136
4066,12,342,2534,1,"hypo",1,0.770834681818182,"All",0.000189136
4068,12,387,2510,1,"0",0,0.578484462151394,"All",0.00014194
4068,12,387,2510,1,"mob",1,0.578484462151394,"All",0.00014194
4070,12,25,2487,6,"rep",1,4.93445864495376,"All",0.00121075
4070,12,25,2487,6,"soren",1,4.93445864495376,"All",0.00121075
4071,12,275,2479,1,"rep",1,0.965711980637354,"All",0.000236953
4071,12,275,2479,1,"0",0,0.965711980637354,"All",0.000236953
4072,12,210,2474,1,"PRE",1,0.963731068642746,"All",0.000236467
4072,12,210,2474,1,"0",0,0.963731068642746,"All",0.000236467
4075,12,308,2446,1,"rep",1,0.886754979558463,"All",0.000217579
4075,12,308,2446,1,"mob",1,0.886754979558463,"All",0.000217579
4082,12,185,2415,2,"PRE",1,1.35652173913043,"All",0.000332844
4082,12,185,2415,2,"soren",1,1.35652173913043,"All",0.000332844
4083,12,149,2409,2,"0",0,1.83063554171856,"All",0.000449175
4083,12,149,2409,2,"rep",1,1.83063554171856,"All",0.000449175
4084,12,386,2409,1,"0",0,0.58191852343426,"All",0.000142783
4085,12,292,2409,1,"rep",1,0.923204649232046,"All",0.000226523
4085,12,292,2409,1,"soren",1,0.923204649232046,"All",0.000226523
4086,12,90,2406,3,"rep",1,2.20074459684123,"All",0.000539987
4086,12,90,2406,3,"0",0,2.20074459684123,"All",0.000539987
4087,12,198,2406,2,"rep",1,1.4563561762261,"All",0.00035734
4087,12,198,2406,2,"0",0,1.4563561762261,"All",0.00035734
4088,12,206,2395,2,"rep",1,0.465551198329854,"All",0.00011423
4088,12,206,2395,2,"0",0,0.465551198329854,"All",0.00011423
4088,12,206,2395,2,"soren",1,0.465551198329854,"All",0.00011423
4089,12,275,2392,1,"rep",1,0.965711980637354,"All",0.000236953
4089,12,275,2392,1,"0",0,0.965711980637354,"All",0.000236953
4090,12,16,2376,7,"rep",1,5.68394352101155,"All",0.00139465
4091,12,334,2373,1,"recombinase",1,0.801748998330551,"All",0.000196722
4091,12,334,2373,1,"0",0,0.801748998330551,"All",0.000196722
4091,12,334,2373,1,"hypo",1,0.801748998330551,"All",0.000196722
4093,12,18,2365,7,"rep",1,6.04101764059197,"All",0.00148226
4094,12,94,2365,3,"mob",1,2.58775308603025,"All",0.000634946
4094,12,94,2365,3,"0",0,2.58775308603025,"All",0.000634946
4094,12,94,2365,3,"rep",1,2.58775308603025,"All",0.000634946
4095,12,111,2362,3,"soren",1,1.81752819644369,"All",0.000445959
4096,12,253,2360,1,"mob",1,0.995762711864407,"All",0.000244326
4096,12,253,2360,1,"0",0,0.995762711864407,"All",0.000244326
4096,12,253,2360,1,"rep",1,0.995762711864407,"All",0.000244326
4097,12,396,2358,1,"soren",1,0.547921967769296,"All",0.000134441
4097,12,396,2358,1,"0",0,0.547921967769296,"All",0.000134441
4098,12,44,2356,5,"rep",1,3.53013582342954,"All",0.000866175
4098,12,44,2356,5,"recombinase",1,3.53013582342954,"All",0.000866175
4100,12,146,2345,1,"soren",1,0.644776119402985,"All",0.000158206
4101,12,349,2343,1,"hypo",1,0.74703602778913,"All",0.000183297
4101,12,349,2343,1,"toxin",1,0.74703602778913,"All",0.000183297
4101,12,349,2343,1,"soren",1,0.74703602778913,"All",0.000183297
4101,12,349,2343,1,"0",0,0.74703602778913,"All",0.000183297
4102,12,13,2340,7,"PRE",1,6.99167333333333,"All",0.00171552
4102,12,13,2340,7,"soren",1,6.99167333333333,"All",0.00171552
4102,12,13,2340,7,"0",0,6.99167333333333,"All",0.00171552
4103,12,151,2328,2,"soren",1,1.72809617697594,"All",0.000424016
4103,12,151,2328,2,"0",0,1.72809617697594,"All",0.000424016
4105,12,56,2305,4,"mob",1,2.66290928416486,"All",0.000653387
4105,12,56,2305,4,"0",0,2.66290928416486,"All",0.000653387
4107,12,212,2300,2,"soren",1,1.25768165869565,"All",0.000308592
4108,12,410,2295,1,"soren",1,0.294238010774969,"All",7.21959e-05
4108,12,410,2295,1,"PRE",1,0.294238010774969,"All",7.21959e-05
4109,12,106,2293,3,"soren",1,2.40078499781945,"All",0.000589071
4109,12,106,2293,3,"hypo",1,2.40078499781945,"All",0.000589071
4109,12,106,2293,3,"0",0,2.40078499781945,"All",0.000589071
4110,12,47,2292,5,"soren",1,4.12879586272509,"All",0.00101307
4111,12,86,2283,4,"rep",1,3.09899626368813,"All",0.000760388
4111,12,86,2283,4,"0",0,3.09899626368813,"All",0.000760388
4111,12,86,2283,4,"hypo",1,3.09899626368813,"All",0.000760388
4113,12,361,2277,1,"0",0,0.673693456302152,"All",0.000165301
4113,12,361,2277,1,"hypo",1,0.673693456302152,"All",0.000165301
4113,12,361,2277,1,"soren",1,0.673693456302152,"All",0.000165301
4115,12,222,2274,2,"soren",1,1.16930413368514,"All",0.000286907
4115,12,222,2274,2,"hypo",1,1.16930413368514,"All",0.000286907
4116,12,139,2270,2,"soren",1,1.95625948245495,"All",0.000479999
4118,12,15,2249,14,"mob",1,9.52616014903853,"All",0.0011687
4118,22,15,2249,14,"mob",1,9.52616014903853,"All",0.0011687
4118,12,15,2249,14,"soren",1,9.52616014903853,"All",0.0011687
4118,22,15,2249,14,"soren",1,9.52616014903853,"All",0.0011687
4119,12,358,2242,1,"0",0,0.697143978590544,"All",0.000171055
4119,12,358,2242,1,"soren",1,0.697143978590544,"All",0.000171055
4120,12,269,2227,1,"0",0,0.977997305792546,"All",0.000239967
4120,12,269,2227,1,"rep",1,0.977997305792546,"All",0.000239967
4123,12,105,2212,3,"0",0,2.19439629893238,"All",0.00053843
4124,12,127,2212,3,"0",0,1.89150805687405,"All",0.000464111
4124,12,127,2212,3,"rep",1,1.89150805687405,"All",0.000464111
4125,12,11,2208,7,"soren",1,6.10144610507246,"All",0.00149709
4126,12,96,2203,3,"mob",1,2.55878617793917,"All",0.000627839
4126,12,96,2203,3,"soren",1,2.55878617793917,"All",0.000627839
4130,12,7,2183,9,"0",0,7.72800376142594,"All",0.00189619
4130,12,7,2183,9,"rep",1,7.72800376142594,"All",0.00189619
4131,12,272,2167,1,"0",0,0.805720950622981,"All",0.000197696
4131,12,272,2167,1,"soren",1,0.805720950622981,"All",0.000197696
4132,12,208,2166,3,"rep",1,1.37100992962393,"All",0.000112133
4132,16,208,2166,3,"rep",1,1.37100992962393,"All",0.000112133
4132,18,208,2166,3,"rep",1,1.37100992962393,"All",0.000112133
4132,12,208,2166,3,"0",0,1.37100992962393,"All",0.000112133
4132,16,208,2166,3,"0",0,1.37100992962393,"All",0.000112133
4132,18,208,2166,3,"0",0,1.37100992962393,"All",0.000112133
4135,11,6,2157,18,"soren",1,13.0560971905424,"All",0.00160176
4135,12,6,2157,18,"soren",1,13.0560971905424,"All",0.00160176
4135,11,6,2157,18,"0",0,13.0560971905424,"All",0.00160176
4135,12,6,2157,18,"0",0,13.0560971905424,"All",0.00160176
4136,12,43,2146,5,"rep",1,3.55778236253495,"All",0.000872958
4136,12,43,2146,5,"0",0,3.55778236253495,"All",0.000872958
4137,12,159,2142,2,"0",0,1.64250787551371,"All",0.000403015
4137,12,159,2142,2,"hypo",1,1.64250787551371,"All",0.000403015
4138,12,400,2137,1,"0",0,0.535797847449696,"All",0.000131466
4138,12,400,2137,1,"mob",1,0.535797847449696,"All",0.000131466
4140,12,79,2134,4,"rep",1,1.58856468603561,"All",0.000389779
4140,12,79,2134,4,"0",0,1.58856468603561,"All",0.000389779
4141,12,26,2114,6,"soren",1,4.82157775321768,"All",0.00118305
4141,12,26,2114,6,"0",0,4.82157775321768,"All",0.00118305
4142,12,46,2104,5,"rep",1,3.70593996153238,"All",0.000909311
4142,12,46,2104,5,"0",0,3.70593996153238,"All",0.000909311
4142,12,46,2104,5,"soren",1,3.70593996153238,"All",0.000909311
4143,12,104,2100,3,"0",0,2.40285714285714,"All",0.000589579
4143,12,104,2100,3,"soren",1,2.40285714285714,"All",0.000589579
4144,12,5,2091,11,"0",0,7.89694994967446,"All",0.00193764
4144,12,5,2091,11,"rep",1,7.89694994967446,"All",0.00193764
4146,12,9,2088,8,"soren",1,6.26580754310345,"All",0.00153741
4148,12,45,2075,5,"0",0,3.45947481913782,"All",0.000848837
4149,12,12,2072,7,"soren",1,6.19112583494208,"All",0.00151909
4150,12,36,2070,5,"rep",1,4.3565343913495,"All",0.00106894
4150,12,36,2070,5,"0",0,4.3565343913495,"All",0.00106894
4150,12,36,2070,5,"soren",1,4.3565343913495,"All",0.00106894
4151,12,317,2063,1,"rep",1,0.871061560833737,"All",0.000213729
4151,12,317,2063,1,"0",0,0.871061560833737,"All",0.000213729
4152,12,144,2056,3,"PRE",1,2.25615354392722,"All",0.000553583
4152,12,144,2056,3,"soren",1,2.25615354392722,"All",0.000553583
4154,12,160,2054,2,"rep",1,1.53164229308666,"All",0.000375813
4154,12,160,2054,2,"0",0,1.53164229308666,"All",0.000375813
4155,12,364,2046,1,"0",0,0.661288782991202,"All",0.000162258
4155,12,364,2046,1,"soren",1,0.661288782991202,"All",0.000162258
4156,12,166,2039,2,"soren",1,1.50318783717509,"All",0.000368831
4156,12,166,2039,2,"hypo",1,1.50318783717509,"All",0.000368831
4157,12,360,2027,1,"0",0,0.688066962025316,"All",0.000168828
4157,12,360,2027,1,"rep",1,0.688066962025316,"All",0.000168828
4160,12,42,2013,5,"hypo",1,3.98338016547358,"All",0.000977385
4160,12,42,2013,5,"0",0,3.98338016547358,"All",0.000977385
4543,13,2,6829,45,"0",0,31.2445328276468,"All",0.00255545
4543,16,2,6829,45,"0",0,31.2445328276468,"All",0.00255545
4543,22,2,6829,45,"0",0,31.2445328276468,"All",0.00255545
4543,13,2,6829,45,"lac repressor",1,31.2445328276468,"All",0.00255545
4543,16,2,6829,45,"lac repressor",1,31.2445328276468,"All",0.00255545
4543,22,2,6829,45,"lac repressor",1,31.2445328276468,"All",0.00255545
4543,13,2,6829,45,"DNA Polymerase",1,31.2445328276468,"All",0.00255545
4543,16,2,6829,45,"DNA Polymerase",1,31.2445328276468,"All",0.00255545
4543,22,2,6829,45,"DNA Polymerase",1,31.2445328276468,"All",0.00255545
4543,13,2,6829,45,"beta-lactamase ",1,31.2445328276468,"All",0.00255545
4543,16,2,6829,45,"beta-lactamase ",1,31.2445328276468,"All",0.00255545
4543,22,2,6829,45,"beta-lactamase ",1,31.2445328276468,"All",0.00255545
4550,13,171,3374,2,"0",0,1.58403992640565,"All",0.000388669
4550,13,171,3374,2,"mob",1,1.58403992640565,"All",0.000388669
4553,13,128,3089,2,"rep",1,1.51408061184849,"All",0.000371504
4553,13,128,3089,2,"0",0,1.51408061184849,"All",0.000371504
4553,13,128,3089,2,"recombinase",1,1.51408061184849,"All",0.000371504
4554,13,175,3066,2,"0",0,1.56588089041096,"All",0.000384214
4554,13,175,3066,2,"rep",1,1.56588089041096,"All",0.000384214
4554,13,175,3066,2,"soren",1,1.56588089041096,"All",0.000384214
4555,1,31,3058,15,"0",0,10.4548536984957,"All",0.000855088
4555,13,31,3058,15,"0",0,10.4548536984957,"All",0.000855088
4555,21,31,3058,15,"0",0,10.4548536984957,"All",0.000855088
4555,1,31,3058,15,"hypo",1,10.4548536984957,"All",0.000855088
4555,13,31,3058,15,"hypo",1,10.4548536984957,"All",0.000855088
4555,21,31,3058,15,"hypo",1,10.4548536984957,"All",0.000855088
4556,13,277,3019,1,"0",0,0.398659782955634,"All",9.78175e-05
4556,13,277,3019,1,"hypo",1,0.398659782955634,"All",9.78175e-05
4558,13,179,2989,2,"soren",1,1.30411753429241,"All",0.000319986
4558,13,179,2989,2,"0",0,1.30411753429241,"All",0.000319986
4559,13,70,2985,4,"rep",1,2.86599819095477,"All",0.000703218
4559,13,70,2985,4,"integrase",1,2.86599819095477,"All",0.000703218
4560,13,108,2984,3,"0",0,2.17459825402145,"All",0.000533572
4560,13,108,2984,3,"soren",1,2.17459825402145,"All",0.000533572
4563,13,14,2906,7,"0",0,5.63179247763248,"All",0.00138185
4563,13,14,2906,7,"soren",1,5.63179247763248,"All",0.00138185
4564,13,75,2899,3,"PRE",1,1.18987887446568,"All",0.000291956
4564,13,75,2899,3,"0",0,1.18987887446568,"All",0.000291956
4564,13,75,2899,3,"rep",1,1.18987887446568,"All",0.000291956
4568,13,121,2809,3,"0",0,2.21988849323991,"All",0.000544685
4570,13,64,2746,4,"rep",1,3.13037508011653,"All",0.000768087
4570,13,64,2746,4,"hypo",1,3.13037508011653,"All",0.000768087
4570,13,64,2746,4,"soren",1,3.13037508011653,"All",0.000768087
4571,13,136,2745,2,"0",0,1.96649019672131,"All",0.000482509
4571,13,136,2745,2,"mob",1,1.96649019672131,"All",0.000482509
4572,13,99,2729,6,"rep",1,3.40417061406038,"All",0.000417634
4572,21,99,2729,6,"rep",1,3.40417061406038,"All",0.000417634
4572,13,99,2729,6,"mob",1,3.40417061406038,"All",0.000417634
4572,21,99,2729,6,"mob",1,3.40417061406038,"All",0.000417634
4574,13,122,2705,3,"PRE",1,1.94306717190388,"All",0.000476762
4574,13,122,2705,3,"rep",1,1.94306717190388,"All",0.000476762
4575,13,181,2683,2,"recombinase",1,1.4230339172568,"All",0.000349164
4575,13,181,2683,2,"soren",1,1.4230339172568,"All",0.000349164
4577,13,76,2658,4,"PRE",1,3.56896926887072,"All",0.000875703
4577,13,76,2658,4,"0",0,3.56896926887072,"All",0.000875703
4578,13,50,2651,8,"0",0,5.00490752168993,"All",0.000614017
4578,16,50,2651,8,"0",0,5.00490752168993,"All",0.000614017
4578,13,50,2651,8,"soren",1,5.00490752168993,"All",0.000614017
4578,16,50,2651,8,"soren",1,5.00490752168993,"All",0.000614017
